alarms,,,,,,,,
spname,ALID,idTSN,setCEID,clearCEID,category,isEnabled,isSet,ALTX
gemprober,16780619,U4,0,0,0,1,0,THE WAFER IN SLOT 3 IS SLANTED
gemprober,16780620,U4,0,0,0,1,0,THE WAFER IN SLOT 4 IS SLANTED
gemprober,16780621,U4,0,0,0,1,0,THE WAFER IN SLOT 5 IS SLANTED
gemprober,16780622,U4,0,0,0,1,0,THE WAFER IN SLOT 6 IS SLANTED
gemprober,16780623,U4,0,0,0,1,0,THE WAFER IN SLOT 7 IS SLANTED
gemprober,16780624,U4,0,0,0,1,0,THE WAFER IN SLOT 8 IS SLANTED
gemprober,16780625,U4,0,0,0,1,0,THE WAFER IN SLOT 9 IS SLANTED
gemprober,16780626,U4,0,0,0,1,0,THE WAFER IN SLOT 10 IS SLANTED
gemprober,16780627,U4,0,0,0,1,0,THE WAFER IN SLOT 11 IS SLANTED
gemprober,16780628,U4,0,0,0,1,0,THE WAFER IN SLOT 12 IS SLANTED
gemprober,16780629,U4,0,0,0,1,0,THE WAFER IN SLOT 13 IS SLANTED
gemprober,16780630,U4,0,0,0,1,0,THE WAFER IN SLOT 14 IS SLANTED
gemprober,16780631,U4,0,0,0,1,0,THE WAFER IN SLOT 15 IS SLANTED
gemprober,16780632,U4,0,0,0,1,0,THE WAFER IN SLOT 16 IS SLANTED
gemprober,16780633,U4,0,0,0,1,0,THE WAFER IN SLOT 17 IS SLANTED
gemprober,16780634,U4,0,0,0,1,0,THE WAFER IN SLOT 18 IS SLANTED
gemprober,16780635,U4,0,0,0,1,0,THE WAFER IN SLOT 19 IS SLANTED
gemprober,16780636,U4,0,0,0,1,0,THE WAFER IN SLOT 20 IS SLANTED
gemprober,16780637,U4,0,0,0,1,0,THE WAFER IN SLOT 21 IS SLANTED
gemprober,16780638,U4,0,0,0,1,0,THE WAFER IN SLOT 22 IS SLANTED
gemprober,16780639,U4,0,0,0,1,0,THE WAFER IN SLOT 23 IS SLANTED
gemprober,16780640,U4,0,0,0,1,0,THE WAFER IN SLOT 24 IS SLANTED
gemprober,16780641,U4,0,0,0,1,0,THE WAFER IN SLOT 25 IS SLANTED
gemprober,16780642,U4,0,0,0,1,0,THE WAFER IN SLOT 26 IS SLANTED
gemprober,16780643,U4,0,0,0,1,0,THE WAFER IN SLOT 27 IS SLANTED
gemprober,16780644,U4,0,0,0,1,0,THE WAFER IN SLOT 28 IS SLANTED
gemprober,16780645,U4,0,0,0,1,0,THE WAFER IN SLOT 29 IS SLANTED
gemprober,16780646,U4,0,0,0,1,0,THE WAFER IN SLOT 30 IS SLANTED
gemprober,16780647,U4,0,0,0,1,0,THE WAFER IN SLOT 31 IS SLANTED
gemprober,16780717,U4,0,0,0,1,0,COULD NOT CALCULATE LOAD ACCESS POSITION FOR WAFER IN SLOT 1
gemprober,16780718,U4,0,0,0,1,0,COULD NOT CALCULATE LOAD ACCESS POSITION FOR WAFER IN SLOT 2
gemprober,16780719,U4,0,0,0,1,0,COULD NOT CALCULATE LOAD ACCESS POSITION FOR WAFER IN SLOT 3
gemprober,16780720,U4,0,0,0,1,0,COULD NOT CALCULATE LOAD ACCESS POSITION FOR WAFER IN SLOT 4
gemprober,16780721,U4,0,0,0,1,0,COULD NOT CALCULATE LOAD ACCESS POSITION FOR WAFER IN SLOT 5
gemprober,16780722,U4,0,0,0,1,0,COULD NOT CALCULATE LOAD ACCESS POSITION FOR WAFER IN SLOT 6
gemprober,16780723,U4,0,0,0,1,0,COULD NOT CALCULATE LOAD ACCESS POSITION FOR WAFER IN SLOT 7
gemprober,16780724,U4,0,0,0,1,0,COULD NOT CALCULATE LOAD ACCESS POSITION FOR WAFER IN SLOT 8
gemprober,16780725,U4,0,0,0,1,0,COULD NOT CALCULATE LOAD ACCESS POSITION FOR WAFER IN SLOT 9
gemprober,16780726,U4,0,0,0,1,0,COULD NOT CALCULATE LOAD ACCESS POSITION FOR WAFER IN SLOT 10
gemprober,16780727,U4,0,0,0,1,0,COULD NOT CALCULATE LOAD ACCESS POSITION FOR WAFER IN SLOT 11
gemprober,16780728,U4,0,0,0,1,0,COULD NOT CALCULATE LOAD ACCESS POSITION FOR WAFER IN SLOT 12
gemprober,16780729,U4,0,0,0,1,0,COULD NOT CALCULATE LOAD ACCESS POSITION FOR WAFER IN SLOT 13
gemprober,16780730,U4,0,0,0,1,0,COULD NOT CALCULATE LOAD ACCESS POSITION FOR WAFER IN SLOT 14
gemprober,16780731,U4,0,0,0,1,0,COULD NOT CALCULATE LOAD ACCESS POSITION FOR WAFER IN SLOT 15
gemprober,16780732,U4,0,0,0,1,0,COULD NOT CALCULATE LOAD ACCESS POSITION FOR WAFER IN SLOT 16
gemprober,16780733,U4,0,0,0,1,0,COULD NOT CALCULATE LOAD ACCESS POSITION FOR WAFER IN SLOT 17
gemprober,16780734,U4,0,0,0,1,0,COULD NOT CALCULATE LOAD ACCESS POSITION FOR WAFER IN SLOT 18
gemprober,16780735,U4,0,0,0,1,0,COULD NOT CALCULATE LOAD ACCESS POSITION FOR WAFER IN SLOT 19
gemprober,16780736,U4,0,0,0,1,0,COULD NOT CALCULATE LOAD ACCESS POSITION FOR WAFER IN SLOT 20
gemprober,16780737,U4,0,0,0,1,0,COULD NOT CALCULATE LOAD ACCESS POSITION FOR WAFER IN SLOT 21
gemprober,16780738,U4,0,0,0,1,0,COULD NOT CALCULATE LOAD ACCESS POSITION FOR WAFER IN SLOT 22
gemprober,16780739,U4,0,0,0,1,0,COULD NOT CALCULATE LOAD ACCESS POSITION FOR WAFER IN SLOT 23
gemprober,16780740,U4,0,0,0,1,0,COULD NOT CALCULATE LOAD ACCESS POSITION FOR WAFER IN SLOT 24
gemprober,16780741,U4,0,0,0,1,0,COULD NOT CALCULATE LOAD ACCESS POSITION FOR WAFER IN SLOT 25
gemprober,16780742,U4,0,0,0,1,0,COULD NOT CALCULATE LOAD ACCESS POSITION FOR WAFER IN SLOT 26
gemprober,16780743,U4,0,0,0,1,0,COULD NOT CALCULATE LOAD ACCESS POSITION FOR WAFER IN SLOT 27
gemprober,16780744,U4,0,0,0,1,0,COULD NOT CALCULATE LOAD ACCESS POSITION FOR WAFER IN SLOT 28
gemprober,16780745,U4,0,0,0,1,0,COULD NOT CALCULATE LOAD ACCESS POSITION FOR WAFER IN SLOT 29
gemprober,16780746,U4,0,0,0,1,0,COULD NOT CALCULATE LOAD ACCESS POSITION FOR WAFER IN SLOT 30
gemprober,16780747,U4,0,0,0,1,0,COULD NOT CALCULATE LOAD ACCESS POSITION FOR WAFER IN SLOT 31
gemprober,16780817,U4,0,0,0,1,0,COULD NOT CALCULATE LOAD POSITION WHEN CREATING MAP
gemprober,16780917,U4,0,0,0,1,0,COULD NOT CALCULATE UNLOAD ACCESS POSITION WHEN CREATING MAP
gemprober,16781017,U4,0,0,0,1,0,COULD NOT CALCULATE WAFER UNLOAD POSITION FOR WAFER IN SLOT 1
gemprober,16781018,U4,0,0,0,1,0,COULD NOT CALCULATE WAFER UNLOAD POSITION FOR WAFER IN SLOT 2
gemprober,16781019,U4,0,0,0,1,0,COULD NOT CALCULATE WAFER UNLOAD POSITION FOR WAFER IN SLOT 3
gemprober,16781020,U4,0,0,0,1,0,COULD NOT CALCULATE WAFER UNLOAD POSITION FOR WAFER IN SLOT 4
gemprober,16781021,U4,0,0,0,1,0,COULD NOT CALCULATE WAFER UNLOAD POSITION FOR WAFER IN SLOT 5
gemprober,16781022,U4,0,0,0,1,0,COULD NOT CALCULATE WAFER UNLOAD POSITION FOR WAFER IN SLOT 6
gemprober,16781023,U4,0,0,0,1,0,COULD NOT CALCULATE WAFER UNLOAD POSITION FOR WAFER IN SLOT 7
gemprober,16781024,U4,0,0,0,1,0,COULD NOT CALCULATE WAFER UNLOAD POSITION FOR WAFER IN SLOT 8
gemprober,16781025,U4,0,0,0,1,0,COULD NOT CALCULATE WAFER UNLOAD POSITION FOR WAFER IN SLOT 9
gemprober,16781026,U4,0,0,0,1,0,COULD NOT CALCULATE WAFER UNLOAD POSITION FOR WAFER IN SLOT 10
gemprober,16781027,U4,0,0,0,1,0,COULD NOT CALCULATE WAFER UNLOAD POSITION FOR WAFER IN SLOT 11
gemprober,16781028,U4,0,0,0,1,0,COULD NOT CALCULATE WAFER UNLOAD POSITION FOR WAFER IN SLOT 12
gemprober,16781029,U4,0,0,0,1,0,COULD NOT CALCULATE WAFER UNLOAD POSITION FOR WAFER IN SLOT 13
gemprober,16781030,U4,0,0,0,1,0,COULD NOT CALCULATE WAFER UNLOAD POSITION FOR WAFER IN SLOT 14
gemprober,16781031,U4,0,0,0,1,0,COULD NOT CALCULATE WAFER UNLOAD POSITION FOR WAFER IN SLOT 15
gemprober,16781032,U4,0,0,0,1,0,COULD NOT CALCULATE WAFER UNLOAD POSITION FOR WAFER IN SLOT 16
gemprober,16781033,U4,0,0,0,1,0,COULD NOT CALCULATE WAFER UNLOAD POSITION FOR WAFER IN SLOT 17
gemprober,16781034,U4,0,0,0,1,0,COULD NOT CALCULATE WAFER UNLOAD POSITION FOR WAFER IN SLOT 18
gemprober,16781035,U4,0,0,0,1,0,COULD NOT CALCULATE WAFER UNLOAD POSITION FOR WAFER IN SLOT 19
gemprober,16781036,U4,0,0,0,1,0,COULD NOT CALCULATE WAFER UNLOAD POSITION FOR WAFER IN SLOT 20
gemprober,16781037,U4,0,0,0,1,0,COULD NOT CALCULATE WAFER UNLOAD POSITION FOR WAFER IN SLOT 21
gemprober,16781038,U4,0,0,0,1,0,COULD NOT CALCULATE WAFER UNLOAD POSITION FOR WAFER IN SLOT 22
gemprober,16781039,U4,0,0,0,1,0,COULD NOT CALCULATE WAFER UNLOAD POSITION FOR WAFER IN SLOT 23
gemprober,16781040,U4,0,0,0,1,0,COULD NOT CALCULATE WAFER UNLOAD POSITION FOR WAFER IN SLOT 24
gemprober,16781041,U4,0,0,0,1,0,COULD NOT CALCULATE WAFER UNLOAD POSITION FOR WAFER IN SLOT 25
gemprober,16781042,U4,0,0,0,1,0,COULD NOT CALCULATE WAFER UNLOAD POSITION FOR WAFER IN SLOT 26
gemprober,16781043,U4,0,0,0,1,0,COULD NOT CALCULATE WAFER UNLOAD POSITION FOR WAFER IN SLOT 27
gemprober,16781044,U4,0,0,0,1,0,COULD NOT CALCULATE WAFER UNLOAD POSITION FOR WAFER IN SLOT 28
gemprober,16781045,U4,0,0,0,1,0,COULD NOT CALCULATE WAFER UNLOAD POSITION FOR WAFER IN SLOT 29
gemprober,16781046,U4,0,0,0,1,0,COULD NOT CALCULATE WAFER UNLOAD POSITION FOR WAFER IN SLOT 30
gemprober,16781047,U4,0,0,0,1,0,COULD NOT CALCULATE WAFER UNLOAD POSITION FOR WAFER IN SLOT 31
gemprober,16781057,U4,0,0,0,1,0,THE WAFER IN SLOT 1 CANNOT BE TAKEN OUT
gemprober,16781058,U4,0,0,0,1,0,THE WAFER IN SLOT 2 CANNOT BE TAKEN OUT
gemprober,16781059,U4,0,0,0,1,0,THE WAFER IN SLOT 3 CANNOT BE TAKEN OUT
gemprober,16781060,U4,0,0,0,1,0,THE WAFER IN SLOT 4 CANNOT BE TAKEN OUT
gemprober,16781061,U4,0,0,0,1,0,THE WAFER IN SLOT 5 CANNOT BE TAKEN OUT
gemprober,16781062,U4,0,0,0,1,0,THE WAFER IN SLOT 6 CANNOT BE TAKEN OUT
gemprober,16781063,U4,0,0,0,1,0,THE WAFER IN SLOT 7 CANNOT BE TAKEN OUT
gemprober,16781064,U4,0,0,0,1,0,THE WAFER IN SLOT 8 CANNOT BE TAKEN OUT
gemprober,16781065,U4,0,0,0,1,0,THE WAFER IN SLOT 9 CANNOT BE TAKEN OUT
gemprober,16781066,U4,0,0,0,1,0,THE WAFER IN SLOT 10 CANNOT BE TAKEN OUT
gemprober,16781067,U4,0,0,0,1,0,THE WAFER IN SLOT 11 CANNOT BE TAKEN OUT
gemprober,16781068,U4,0,0,0,1,0,THE WAFER IN SLOT 12 CANNOT BE TAKEN OUT
gemprober,16781069,U4,0,0,0,1,0,THE WAFER IN SLOT 13 CANNOT BE TAKEN OUT
gemprober,16781070,U4,0,0,0,1,0,THE WAFER IN SLOT 14 CANNOT BE TAKEN OUT
gemprober,16781071,U4,0,0,0,1,0,THE WAFER IN SLOT 15 CANNOT BE TAKEN OUT
gemprober,16781072,U4,0,0,0,1,0,THE WAFER IN SLOT 16 CANNOT BE TAKEN OUT
gemprober,16781073,U4,0,0,0,1,0,THE WAFER IN SLOT 17 CANNOT BE TAKEN OUT
gemprober,16781074,U4,0,0,0,1,0,THE WAFER IN SLOT 18 CANNOT BE TAKEN OUT
gemprober,16781075,U4,0,0,0,1,0,THE WAFER IN SLOT 19 CANNOT BE TAKEN OUT
gemprober,16781076,U4,0,0,0,1,0,THE WAFER IN SLOT 20 CANNOT BE TAKEN OUT
gemprober,16781077,U4,0,0,0,1,0,THE WAFER IN SLOT 21 CANNOT BE TAKEN OUT
gemprober,16781078,U4,0,0,0,1,0,THE WAFER IN SLOT 22 CANNOT BE TAKEN OUT
gemprober,16781079,U4,0,0,0,1,0,THE WAFER IN SLOT 23 CANNOT BE TAKEN OUT
gemprober,16781080,U4,0,0,0,1,0,THE WAFER IN SLOT 24 CANNOT BE TAKEN OUT
gemprober,16781081,U4,0,0,0,1,0,THE WAFER IN SLOT 25 CANNOT BE TAKEN OUT
gemprober,16781082,U4,0,0,0,1,0,THE WAFER IN SLOT 26 CANNOT BE TAKEN OUT
gemprober,16781083,U4,0,0,0,1,0,THE WAFER IN SLOT 27 CANNOT BE TAKEN OUT
gemprober,16781084,U4,0,0,0,1,0,THE WAFER IN SLOT 28 CANNOT BE TAKEN OUT
gemprober,16781085,U4,0,0,0,1,0,THE WAFER IN SLOT 29 CANNOT BE TAKEN OUT
gemprober,16781086,U4,0,0,0,1,0,THE WAFER IN SLOT 30 CANNOT BE TAKEN OUT
gemprober,16781087,U4,0,0,0,1,0,THEWAFERCANNOTBEINSERTEDBECAUSESLOT 1 WAFER IS BEINGTRANSFERRED
gemprober,16781088,U4,0,0,0,1,0,THEWAFERCANNOTBEINSERTEDBECAUSESLOT 2 WAFER IS BEINGTRANSFERRED
gemprober,16781089,U4,0,0,0,1,0,THEWAFERCANNOTBEINSERTEDBECAUSESLOT 3 WAFER IS BEINGTRANSFERRED
gemprober,16781090,U4,0,0,0,1,0,THEWAFERCANNOTBEINSERTEDBECAUSESLOT 4 WAFER IS BEINGTRANSFERRED
gemprober,16781091,U4,0,0,0,1,0,THEWAFERCANNOTBEINSERTEDBECAUSESLOT 5 WAFER IS BEINGTRANSFERRED
gemprober,16781092,U4,0,0,0,1,0,THEWAFERCANNOTBEINSERTEDBECAUSESLOT 6 WAFER IS BEINGTRANSFERRED
gemprober,16781093,U4,0,0,0,1,0,THEWAFERCANNOTBEINSERTEDBECAUSESLOT 7 WAFER IS BEINGTRANSFERRED
gemprober,16781094,U4,0,0,0,1,0,THEWAFERCANNOTBEINSERTEDBECAUSESLOT 8 WAFER IS BEINGTRANSFERRED
gemprober,16781095,U4,0,0,0,1,0,THEWAFERCANNOTBEINSERTEDBECAUSESLOT 9 WAFER IS BEINGTRANSFERRED
gemprober,16781096,U4,0,0,0,1,0,THE WAFER CANNOT BE INSERTED BECAUSE SLOT 10 WAFER IS BEING
gemprober,16781097,U4,0,0,0,1,0,THE WAFER CANNOT BE INSERTED BECAUSE SLOT 11 WAFER IS BEING
gemprober,16781098,U4,0,0,0,1,0,THE WAFER CANNOT BE INSERTED BECAUSE SLOT 12 WAFER IS BEING
gemprober,16781099,U4,0,0,0,1,0,THE WAFER CANNOT BE INSERTED BECAUSE SLOT 13 WAFER IS BEING
gemprober,16781100,U4,0,0,0,1,0,THE WAFER CANNOT BE INSERTED BECAUSE SLOT 14 WAFER IS BEING
gemprober,16781101,U4,0,0,0,1,0,THE WAFER CANNOT BE INSERTED BECAUSE SLOT 15 WAFER IS BEING
gemprober,16781102,U4,0,0,0,1,0,THE WAFER CANNOT BE INSERTED BECAUSE SLOT 16 WAFER IS BEING
gemprober,16781103,U4,0,0,0,1,0,THE WAFER CANNOT BE INSERTED BECAUSE SLOT 17 WAFER IS BEING
gemprober,16781104,U4,0,0,0,1,0,THE WAFER CANNOT BE INSERTED BECAUSE SLOT 18 WAFER IS BEING
gemprober,16781105,U4,0,0,0,1,0,THE WAFER CANNOT BE INSERTED BECAUSE SLOT 19 WAFER IS BEING
gemprober,16781106,U4,0,0,0,1,0,THE WAFER CANNOT BE INSERTED BECAUSE SLOT 20 WAFER IS BEING
gemprober,16781107,U4,0,0,0,1,0,THE WAFER CANNOT BE INSERTED BECAUSE SLOT 21 WAFER IS BEING
gemprober,16781108,U4,0,0,0,1,0,THE WAFER CANNOT BE INSERTED BECAUSE SLOT 22 WAFER IS BEING
gemprober,16781109,U4,0,0,0,1,0,THE WAFER CANNOT BE INSERTED BECAUSE SLOT 23 WAFER IS BEING
gemprober,16781110,U4,0,0,0,1,0,THE WAFER CANNOT BE INSERTED BECAUSE SLOT 24 WAFER IS BEING
gemprober,16781111,U4,0,0,0,1,0,THE WAFER CANNOT BE INSERTED BECAUSE SLOT 25 WAFER IS BEING
gemprober,16781112,U4,0,0,0,1,0,THE WAFER CANNOT BE INSERTED BECAUSE SLOT 26 WAFER IS BEING
gemprober,16781113,U4,0,0,0,1,0,THE WAFER CANNOT BE INSERTED BECAUSE SLOT 27 WAFER IS BEING
gemprober,16781114,U4,0,0,0,1,0,THE WAFER CANNOT BE INSERTED BECAUSE SLOT 28 WAFER IS BEING
gemprober,16781115,U4,0,0,0,1,0,THE WAFER CANNOT BE INSERTED BECAUSE SLOT 29 WAFER IS BEING
gemprober,16781163,U4,0,0,0,1,0,WAFER TABLE IS PULLED OUT OF THE LOADER Z
gemprober,16781164,U4,0,0,0,1,0,NO TRAY ON WAFER TABLE IN LOADER Z
gemprober,16783366,U4,0,0,0,1,0,FOUP_OPENER TIME OUT ERROR (FOR COMMUNICATION)
gemprober,16783367,U4,0,0,0,1,0,FOUP_OPENER TIME OUT ERROR (NO RESPONSE)
gemprober,16783368,U4,0,0,0,1,0,FOUP_OPENER ILLEGAL COMMAND
gemprober,16783369,U4,0,0,0,1,0,FOUP_OPENER COMMAND CANNOT BE EXECUTED
gemprober,16783370,U4,0,0,0,1,0,FOUP_OPENER AIR PRESSURE ERROR
gemprober,16783371,U4,0,0,0,1,0,FOUP_OPENER EMERGENCY FUNCTION ACTIVATED
gemprober,16783372,U4,0,0,0,1,0,FOUP_OPENER WAFER IS PROTRUDING FROM CASSETTE
gemprober,16783373,U4,0,0,0,1,0,FOUP_OPENER I/O PORT NOT INITIALIZED
gemprober,16783374,U4,0,0,0,1,0,FOUP_OPENER INITIALIZATION NOT COMPLETED
gemprober,16783375,U4,0,0,0,1,0,FOUP_OPENER VACUUM ERROR
gemprober,16783376,U4,0,0,0,1,0,FOUP_OPENER 24 V MISSING ERROR
gemprober,16783381,U4,0,0,0,1,0,FOUP_OPENER OPENER UP ERROR
gemprober,16783382,U4,0,0,0,1,0,FOUP_OPENER OPENER DOWN ERROR
gemprober,16783383,U4,0,0,0,1,0,FOUP_OPENER OPENER UP / DOWN SENSOR ERROR
gemprober,16783384,U4,0,0,0,1,0,FOUP_OPENER OPENER CLOSE ERROR
gemprober,16783385,U4,0,0,0,1,0,FOUP_OPENER OPENER OPEN ERROR
gemprober,16783386,U4,0,0,0,1,0,FOUP_OPENER OPENER OPEN / CLOSE SENSOR ERROR
gemprober,16783387,U4,0,0,0,1,0,FOUP_OPENER OPENER LOCK ERROR
gemprober,16783388,U4,0,0,0,1,0,FOUP_OPENER OPENER UNLOCK ERROR
gemprober,16783389,U4,0,0,0,1,0,FOUP_OPENER OPENER LOCK / UNLOCK SENSOR ERROR
gemprober,16783390,U4,0,0,0,1,0,FOUP_OPENER OPENER VACUUM­CHUCK ERROR
gemprober,16783391,U4,0,0,0,1,0,FOUP_OPENER OPENER NOT READY FOR ACTION
gemprober,16783392,U4,0,0,0,1,0,FOUP_OPENER OPENER COULD NOT MOVE
gemprober,16783396,U4,0,0,0,1,0,FOUP_OPENER LOADPORT UNDOCK ERROR
gemprober,16783397,U4,0,0,0,1,0,FOUP_OPENER LOADPORT DOCK ERROR
gemprober,16783398,U4,0,0,0,1,0,FOUP_OPENER LOADPORT DOCK / UNDOCK SENSOR ERROR
gemprober,16783399,U4,0,0,0,1,0,FOUP_OPENER LOADPORT SAFTY FRAME SENSOR ERROR
gemprober,16783400,U4,0,0,0,1,0,FOUP_OPENER RATCH OPEN ERROR
gemprober,16783401,U4,0,0,0,1,0,FOUP_OPENER RATCH CLOSE ERROR
gemprober,16783402,U4,0,0,0,1,0,FOUP_OPENER RATCH OPEN/CLOSE SENSOR ERROR
gemprober,16783403,U4,0,0,0,1,0,FOUP_OPENER LOADPORT COULD NOT MOVE
gemprober,16783404,U4,0,0,0,1,0,FOUP_OPENER LOADPORT NOT READY FOR ACTION
gemprober,16783406,U4,0,0,0,1,0,FOUP_OPENER THERE IS NO CASSETTE AT LOADPOAT
gemprober,16783407,U4,0,0,0,1,0,FOUP_OPENER THE DOOR OF CASSETTE IS UNLOCKED
gemprober,16783408,U4,0,0,0,1,0,FOUP_OPENER CANNOT OPEN CASSETTE
gemprober,16783409,U4,0,0,0,1,0,FOUP_OPENER THERE IS NO BODY OF THE CASSETTE
gemprober,16783410,U4,0,0,0,1,0,UPPER ARM IS NOT AT HOME POSITION (FOUP_OPENER DRIVE)
gemprober,16783411,U4,0,0,0,1,0,LOWER ARM IS NOT AT HOME POSITION (FOUP_OPENER DRIVE)
gemprober,16783412,U4,0,0,0,1,0,MAPPING ARM IS NOT AT HOME POSITION (FOUP_OPENER DRIVE)
gemprober,16783416,U4,0,0,0,1,0,LOADER Z MOTOR DRIVER BOARD DEFECT
gemprober,16783417,U4,0,0,0,1,0,LOADER Z MOTOR DRIVER BOARD DEFECT
gemprober,16783418,U4,0,0,0,1,0,LOADER Z MOTOR DRIVER BOARD DEFECT
gemprober,16783419,U4,0,0,0,1,0,WAFER TABLE BASE IS NOT SET (LOADER Z DRIVE)
gemprober,16783420,U4,0,0,0,1,0,LOADER Z ENCODER DEFECT(CHECK THE WAFER)
gemprober,16783421,U4,0,0,0,1,0,WAFER TABLE DOOR IS OPEN (LOADER Z DRIVE)
gemprober,16783422,U4,0,0,0,1,0,LOADER Z DOWN LIMIT CHECK ERROR
gemprober,16783423,U4,0,0,0,1,0,LOADER Z UP LIMIT CHECK ERROR
gemprober,16783424,U4,0,0,0,1,0,LOADER Z HAS BEEN TRANSFERRED TO HOME POSITION
gemprober,16783425,U4,0,0,0,1,0,UPPER ARM IS NOT AT HOME POSITION (LOADER Z DRIVE)
gemprober,16783426,U4,0,0,0,1,0,LOWER ARM IS NOT AT HOME POSITION (LOADER Z DRIVE)
gemprober,16783427,U4,0,0,0,1,0,LOADER q IS NOT AT HOME POSITION (LOADER Z DRIVE)
gemprober,16783428,U4,0,0,0,1,0,MAPPING ARM IS NOT AT HOME POSITION (LOADER Z DRIVE)
gemprober,16783436,U4,0,0,0,1,0,MAPPING ARM IS NOT AT HOME POSITION (MAPPING ARM DRIVE)
gemprober,16783437,U4,0,0,0,1,0,MAPPING ARM IS NOT AT REACH POSITION (MAPPING ARM DRIVE)
gemprober,16783438,U4,0,0,0,1,0,MAPPING ARM POSITION ILLEGAL
gemprober,16783439,U4,0,0,0,1,0,LOADER q IS NOT AT HOME POSITION (MAPPING ARM DRIVE)
gemprober,16783440,U4,0,0,0,1,0,OPENER IS NOT AT OPEN POSITION (MAPPING ARM DRIVE)
gemprober,16783441,U4,0,0,0,1,0,MAPPING ARM POSITION IS OUT OF MAPPING AREA
gemprober,16783456,U4,0,0,0,1,0,THE WAFER PROTRUDING STOP BAR IS NOT AT HOME POSITION
gemprober,16783457,U4,0,0,0,1,0,THE WAFER PROTRUDING STOP BAR IS NOT AT ON POSITION
gemprober,16783458,U4,0,0,0,1,0,THE WAFER TABLE DOOR LOCK IS NOT AT CLOSE POSITION
gemprober,16783459,U4,0,0,0,1,0,THE WAFER TABLE DOOR LOCK IS NOT AT OPEN POSITION
gemprober,16783476,U4,0,0,0,1,0,COMMAND ERROR WHEN COMMUNICATING WITH THE LOADER CONTROLLER
gemprober,16783477,U4,0,0,0,1,0,SYSTEM ERROR WHEN COMMUNICATING WITH THE LOADER CONTROLLER
gemprober,16783478,U4,0,0,0,1,0,UPPER ARM MOTOR COULD NOT DETECT THE END OF MOTOR DRIVE
gemprober,16783479,U4,0,0,0,1,0,LOWER ARM MOTOR COULD NOT DETECT THE END OF MOTOR DRIVE
gemprober,16783480,U4,0,0,0,1,0,SUBCHUCK MOTOR COULD NOT DETECT THE END OF MOTOR DRIVE
gemprober,16783481,U4,0,0,0,1,0,LOADER q MOTOR COULD NOT DETECT THE END OF MOTOR DRIVE
gemprober,16783482,U4,0,0,0,1,0,LOADER Z MOTOR COULD NOT DETECT THE END OF MOTOR DRIVE
gemprober,16783483,U4,0,0,0,1,0,LOADER X MOTOR COULD NOT DETECT THE END OF MOTOR DRIVE
gemprober,16783507,U4,0,0,0,1,0,SH COMMUNICATION RS PORT INITIALIZATION FAILED
gemprober,16783508,U4,0,0,0,1,0,FAILD TO CLOSE THE SH COMMUNICATION RS PORT
gemprober,16783509,U4,0,0,0,1,0,SH COMMUNICATION TIME OUT
gemprober,16781267,U4,0,0,0,1,0,PRINTER INITIALIZE ERROR
gemprober,16781268,U4,0,0,0,1,0,SIO BOARD INITIAL ERROR
gemprober,16781269,U4,0,0,0,1,0,GPIB BOARD INITIAL ERROR
gemprober,16781270,U4,0,0,0,1,0,TESTER­IF BOARD INITIAL ERROR
gemprober,16781271,U4,0,0,0,1,0,BIN/XY­IF BOARD INITIAL ERROR
gemprober,16781272,U4,0,0,0,1,0,HOT CHUCK INITIAL ERROR
gemprober,16781273,U4,0,0,0,1,0,KLA IP BOOT ERROR
gemprober,16781274,U4,0,0,0,1,0,GPIB COMMUNICATIONS TIME OUT
gemprober,16781275,U4,0,0,0,1,0,TTL TESTER TIME OUT
gemprober,16781276,U4,0,0,0,1,0,GPIB HARDWARE ERROR
gemprober,16781279,U4,0,0,0,1,0,HEAD PLATE INTERLOCK SETTING ERROR
gemprober,16781280,U4,0,0,0,1,0,BAR CODE READER INITIALIZE ERROR
gemprober,16781281,U4,0,0,0,1,0,OCR TASK CREATION ERROR
gemprober,16781282,U4,0,0,0,1,0,HOT&COLD INITIALIZE ERROR
gemprober,16781283,U4,0,0,0,1,0,HOT&COLD TASK CREATE ERROR
gemprober,16781284,U4,0,0,0,1,0,HOT&COLD MODE ERROR
gemprober,16781285,U4,0,0,0,1,0,OPERATING RATE INITIALIZE ERROR
gemprober,16781286,U4,0,0,0,1,0,GPIB TASK INITIALIZATION ERROR
gemprober,16781287,U4,0,0,0,1,0,RDP TASK INITIALIZATION ERROR
gemprober,16781288,U4,0,0,0,1,0,AIR COOLING INITIALIZE ERROR
gemprober,16781289,U4,0,0,0,1,0,AIR COOLING TASK CREATE ERROR
gemprober,16781290,U4,0,0,0,1,0,TEMP CONTROL SYSTEM INITIALIZE ERROR
gemprober,16781291,U4,0,0,0,1,0,TEMP CONTROL SYSTEM TASK CREATE ERROR
gemprober,16781293,U4,0,0,0,1,0,RS232 ENHANCE TESTER CABLE IS NOT CONNECTED
gemprober,16781294,U4,0,0,0,1,0,RS232 ENHANCE TASK CREATION ERROR
gemprober,16781296,U4,0,0,0,1,0,HOT AIR I NITIAL ERROR
gemprober,16781300,U4,0,0,0,1,0,ZIF CONNECT OPEN ERROR
gemprober,16781301,U4,0,0,0,1,0,TOP PLATE LOCK LOCK ERROR
gemprober,16781302,U4,0,0,0,1,0,TOP PLATE LOCK UNLOCK ERROR
